id,x,y,z,au,cu
1151,1,17,13,0,0
1152,1,17,14,0,0
1153,1,18,0,0,0
1154,1,18,1,0,0
1155,1,18,2,0,0
1156,1,18,3,0,0
1157,1,18,4,0,0
1158,1,18,5,0,0
1159,1,18,6,0,0
1160,1,18,7,0,0
1161,1,18,8,0,0
1162,1,18,9,0,0
1163,1,18,10,0,0
1164,1,18,11,0,0
1165,1,18,12,0,0
1166,1,18,13,0,0
1167,1,18,14,0,0
1168,1,19,0,0,0
1169,1,19,1,0,0
1170,1,19,2,0,0
1171,1,19,3,0,0
1172,1,19,4,0,0
1173,1,19,5,0,0
1174,1,19,6,0,0
1175,1,19,7,0,0
1176,1,19,8,0,0
1177,1,19,9,0,0
1178,1,19,10,0,0
1179,1,19,11,0,0
1180,1,19,12,0,0
1181,1,19,13,0,0
1182,1,19,14,0,0
1183,1,20,0,0,0
1184,1,20,1,0,0
1185,1,20,2,0,0
1186,1,20,3,0,0
1187,1,20,4,0,0
1188,1,20,5,0,0
1189,1,20,6,0,0
1190,1,20,7,0,0
1191,1,20,8,0,0
1192,1,20,9,0,0
1193,1,20,10,0,0
1194,1,20,11,0,0
1195,1,20,12,0,0
1196,1,20,13,0,0
1197,1,20,14,0,0
1198,1,21,0,0,0
1199,1,21,1,0,0
1200,1,21,2,0,0
1201,1,21,3,0,0
1202,1,21,4,0,0
1203,1,21,5,0,0
1204,1,21,6,0,0
1205,1,21,7,0,0
1206,1,21,8,0,0
1207,1,21,9,0,0
1208,1,21,10,0,0
1209,1,21,11,0,0
1210,1,21,12,0,0
1211,1,21,13,0,0
1212,1,21,14,0,0
1213,1,22,0,0,0
1214,1,22,1,0,0
1215,1,22,2,0,0
1216,1,22,3,0,0
1217,1,22,4,0,0
1218,1,22,5,0,0
1219,1,22,6,0,0
1220,1,22,7,0,0
1221,1,22,8,0,0
1222,1,22,9,0,0
1223,1,22,10,0,0
1224,1,22,11,0,0
1225,1,22,12,0,0
1226,1,22,13,0,0
1227,1,22,14,0,0
1228,1,23,0,0,0
1229,1,23,1,0,0
1230,1,23,2,0,0
1231,1,23,3,0,0
1232,1,23,4,0,0
1233,1,23,5,0,0
1234,1,23,6,0,0
1235,1,23,7,0,0
1236,1,23,8,0,0
1237,1,23,9,0,0
1238,1,23,10,0,0
1239,1,23,11,0,0
1240,1,23,12,0,0
1241,1,23,13,0,0
1242,1,23,14,0,0
1243,1,24,0,0,0
1244,1,24,1,0,0
1245,1,24,2,0,0
1246,1,24,3,0,0
1247,1,24,4,0,0
1248,1,24,5,0,0
1249,1,24,6,0,0
1250,1,24,7,0,0
1251,1,24,8,0,0
1252,1,24,9,0,0
1253,1,24,10,0,0
1254,1,24,11,0,0
1255,1,24,12,0,0
1256,1,24,13,0,0
1257,1,24,14,0,0
1258,1,25,0,0,0
1259,1,25,1,0,0
1260,1,25,2,0,0
1261,1,25,3,0,0
1262,1,25,4,0,0
1263,1,25,5,0,0
1264,1,25,6,0,0
1265,1,25,7,0,0
1266,1,25,8,0,0
1267,1,25,9,0,0
1268,1,25,10,0,0
1269,1,25,11,0,0
1270,1,25,12,0,0
1271,1,25,13,0,0
1272,1,25,14,0,0
1273,1,26,0,0,0
1274,1,26,1,0,0
1275,1,26,2,0,0
1276,1,26,3,0,0
1277,1,26,4,0,0
1278,1,26,5,0,0
1279,1,26,6,0,0
1280,1,26,7,0,0
1281,1,26,8,0,0
1282,1,26,9,0,0
1283,1,26,10,0,0
1284,1,26,11,0,0
1285,1,26,12,0,0
1286,1,26,13,0,0
1287,1,26,14,0,0
1288,1,27,0,0,0
1289,1,27,1,0,0
1290,1,27,2,0,0
1291,1,27,3,0,0
1292,1,27,4,0,0
1293,1,27,5,0,0
1294,1,27,6,0,0
1295,1,27,7,0,0
1296,1,27,8,0,0
1297,1,27,9,0,0
1298,1,27,10,0,0
1299,1,27,11,0,0
1300,1,27,12,0,0
1301,1,27,13,0,0
1302,1,27,14,0,0
1303,1,28,0,0,0
1304,1,28,1,0,0
1305,1,28,2,0,0
1306,1,28,3,0,0
1307,1,28,4,0,0
1308,1,28,5,0,0
1309,1,28,6,0,0
1310,1,28,7,0,0
1311,1,28,8,0,0
1312,1,28,9,0,0
1313,1,28,10,0,0
1314,1,28,11,0,0
1315,1,28,12,0,0
1316,1,28,13,0,0
1317,1,28,14,0,0
1318,1,29,0,0,0
1319,1,29,1,0,0
1320,1,29,2,0,0
1321,1,29,3,0,0
1322,1,29,4,0,0
1323,1,29,5,0,0
1324,1,29,6,0,0
1325,1,29,7,0,0
1326,1,29,8,0,0
1327,1,29,9,0,0
1328,1,29,10,0,0
1329,1,29,11,0,0
1330,1,29,12,0,0
1331,1,29,13,0,0
1332,1,29,14,0,0
1333,1,30,0,0,0
1334,1,30,1,0,0
1335,1,30,2,0,0
1336,1,30,3,0,0
1337,1,30,4,0,0
1338,1,30,5,0,0
1339,1,30,6,0,0
1340,1,30,7,0,0
1341,1,30,8,0,0
1342,1,30,9,0,0
1343,1,30,10,0,0
1344,1,30,11,0,0
1345,1,30,12,0,0
1346,1,30,13,0,0
1347,1,30,14,0,0
1348,1,31,0,0,0
1349,1,31,1,0,0
1350,1,31,2,0,0
1351,1,31,3,0,0
1352,1,31,4,0,0
1353,1,31,5,0,0
1354,1,31,6,0,0
1355,1,31,7,0,0
1356,1,31,8,0,0
1357,1,31,9,0,0
1358,1,31,10,0,0
1359,1,31,11,0,0
1360,1,31,12,0,0
1361,1,31,13,0,0
1362,1,31,14,0,0
1363,1,32,0,0,0
1364,1,32,1,0,0
1365,1,32,2,0,0
1366,1,32,3,0,0
1367,1,32,4,0,0
1368,1,32,5,0,0
1369,1,32,6,0,0
1370,1,32,7,0,0
1371,1,32,8,0,0
1372,1,32,9,0,0
1373,1,32,10,0,0
1374,1,32,11,0,0
1375,1,32,12,0,0
1376,1,32,13,0,0
1377,1,32,14,0,0
1378,1,33,0,0,0
1379,1,33,1,0,0
1380,1,33,2,0,0
1381,1,33,3,0,0
1382,1,33,4,0,0
1383,1,33,5,0,0
1384,1,33,6,0,0
1385,1,33,7,0,0
1386,1,33,8,0,0
1387,1,33,9,0,0
1388,1,33,10,0,0
1389,1,33,11,0,0
1390,1,33,12,0,0
1391,1,33,13,0,0
1392,1,33,14,0,0
1393,1,34,0,0,0
1394,1,34,1,0,0
1395,1,34,2,0,0
1396,1,34,3,0,0
1397,1,34,4,0,0
1398,1,34,5,0,0
1399,1,34,6,0,0
1400,1,34,7,0,0
1401,1,34,8,0,0
1402,1,34,9,0,0
1403,1,34,10,0,0
1404,1,34,11,0,0
1405,1,34,12,0,0
1406,1,34,13,0,0
1407,1,34,14,0,0
1408,1,35,0,0,0
1409,1,35,1,0,0
1410,1,35,2,0,0
1411,1,35,3,0,0
1412,1,35,4,0,0
1413,1,35,5,0,0
1414,1,35,6,0,0
1415,1,35,7,0,0
1416,1,35,8,0,0
1417,1,35,9,0,0
1418,1,35,10,0,0
1419,1,35,11,0,0
1420,1,35,12,0,0
1421,1,35,13,0,0
1422,1,35,14,0,0
1423,1,36,0,0,0
1424,1,36,1,0,0
1425,1,36,2,0,0
1426,1,36,3,0,0
1427,1,36,4,0,0
1428,1,36,5,0,0
1429,1,36,6,0,0
1430,1,36,7,0,0
1431,1,36,8,0,0
1432,1,36,9,0,0
1433,1,36,10,0,0
1434,1,36,11,0,0
1435,1,36,12,0,0
1436,1,36,13,0,0
1437,1,36,14,0,0
1438,1,37,0,0,0
1439,1,37,1,0,0
1440,1,37,2,0,0
1441,1,37,3,0,0
1442,1,37,4,0,0
1443,1,37,5,0,0
1444,1,37,6,0,0
1445,1,37,7,0,0
1446,1,37,8,0,0
1447,1,37,9,0,0
1448,1,37,10,0,0
1449,1,37,11,0,0
1450,1,37,12,0,0
1451,1,37,13,0,0
1452,1,37,14,0,0
1453,1,38,0,0,0
1454,1,38,1,0,0
1455,1,38,2,0,0
1456,1,38,3,0,0
1457,1,38,4,0,0
1458,1,38,5,0,0
1459,1,38,6,0,0
1460,1,38,7,0,0
1461,1,38,8,0,0
1462,1,38,9,0,0
1463,1,38,10,0,0
1464,1,38,11,0,0
1465,1,38,12,0,0
1466,1,38,13,0,0
1467,1,38,14,0,0
1468,1,39,0,0,0
1469,1,39,1,0,0
1470,1,39,2,0,0
1471,1,39,3,0,0
1472,1,39,4,0,0
1473,1,39,5,0,0
1474,1,39,6,0,0
1475,1,39,7,0,0
1476,1,39,8,0,0
1477,1,39,9,0,0
1478,1,39,10,0,0
1479,1,39,11,0,0
1480,1,39,12,0,0
1481,1,39,13,0,0
1482,1,39,14,0,0
1483,1,40,0,0,0
1484,1,40,1,0,0
1485,1,40,2,0,0
1486,1,40,3,0,0
1487,1,40,4,0,0
1488,1,40,5,0,0
1489,1,40,6,0,0
1490,1,40,7,0,0
1491,1,40,8,0,0
1492,1,40,9,0,0
1493,1,40,10,0,0
1494,1,40,11,0,0
1495,1,40,12,0,0
1496,1,40,13,0,0
1497,1,40,14,0,0
1498,1,41,0,0,0
1499,1,41,1,0,0
1500,1,41,2,0,0
1501,1,41,3,0,0
1502,1,41,4,0,0
1503,1,41,5,0,0
1504,1,41,6,0,0
1505,1,41,7,0,0
1506,1,41,8,0,0
1507,1,41,9,0,0
1508,1,41,10,0,0
1509,1,41,11,0,0
1510,1,41,12,0,0
1511,1,41,13,0,0
1512,1,41,14,0,0
1513,1,42,0,0,0
1514,1,42,1,0,0
1515,1,42,2,0,0
1516,1,42,3,0,0
1517,1,42,4,0,0
1518,1,42,5,0,0
1519,1,42,6,0,0
1520,1,42,7,0,0
1521,1,42,8,0,0
1522,1,42,9,0,0
1523,1,42,10,0,0
1524,1,42,11,0,0
1525,1,42,12,0,0
1526,1,42,13,0,0
1527,1,42,14,0,0
1528,1,43,0,0,0
1529,1,43,1,0,0
1530,1,43,2,0,0
1531,1,43,3,0,0
1532,1,43,4,0,0
1533,1,43,5,0,0
1534,1,43,6,0,0
1535,1,43,7,0,0
1536,1,43,8,0,0
1537,1,43,9,0,0
1538,1,43,10,0,0
1539,1,43,11,0,0
1540,1,43,12,0,0
1541,1,43,13,0,0
1542,1,43,14,0,0
1543,1,44,0,0,0
1544,1,44,1,0,0
1545,1,44,2,0,0
1546,1,44,3,0,0
1547,1,44,4,0,0
1548,1,44,5,0,0
1549,1,44,6,0,0
1550,1,44,7,0,0
1551,1,44,8,0,0
1552,1,44,9,0,0
1553,1,44,10,0,0
1554,1,44,11,0,0
1555,1,44,12,0,0
1556,1,44,13,0,0
1557,1,44,14,0,0
1558,1,45,0,0,0
1559,1,45,1,0,0
1560,1,45,2,0,0
1561,1,45,3,0,0
1562,1,45,4,0,0
1563,1,45,5,0,0
1564,1,45,6,0,0
1565,1,45,7,0,0
1566,1,45,8,0,0
1567,1,45,9,0,0
1568,1,45,10,0,0
1569,1,45,11,0,0
1570,1,45,12,0,0
1571,1,45,13,0,0
1572,1,45,14,0,0
1573,1,46,0,0,0
1574,1,46,1,0,0
1575,1,46,2,0,0
1576,1,46,3,0,0
1577,1,46,4,0,0
1578,1,46,5,0,0
1579,1,46,6,0,0
1580,1,46,7,0,0
1581,1,46,8,0,0
1582,1,46,9,0,0
1583,1,46,10,0,0
1584,1,46,11,0,0
1585,1,46,12,0,0
1586,1,46,13,0,0
1587,1,46,14,0,0
1588,1,47,0,0,0
1589,1,47,1,0,0
1590,1,47,2,0,0
1591,1,47,3,0,0
1592,1,47,4,0,0
1593,1,47,5,0,0
1594,1,47,6,0,0
1595,1,47,7,0,0
1596,1,47,8,0,0
1597,1,47,9,0,0
1598,1,47,10,0,0
1599,1,47,11,0,0
1600,1,47,12,0,0
1601,1,47,13,0,0
1602,1,47,14,0,0
1603,1,48,0,0,0
1604,1,48,1,0,0
1605,1,48,2,0,0
1606,1,48,3,0,0
1607,1,48,4,0,0
1608,1,48,5,0,0
1609,1,48,6,0,0
1610,1,48,7,0,0
1611,1,48,8,0,0
1612,1,48,9,0,0
1613,1,48,10,0,0
1614,1,48,11,0,0
1615,1,48,12,0,0
1616,1,48,13,0,0
1617,1,48,14,0,0
1618,1,49,0,0,0
1619,1,49,1,0,0
1620,1,49,2,0,0
1621,1,49,3,0,0
1622,1,49,4,0,0
1623,1,49,5,0,0
1624,1,49,6,0,0
1625,1,49,7,0,0
1626,1,49,8,0,0
1627,1,49,9,0,0
1628,1,49,10,0,0
1629,1,49,11,0,0
1630,1,49,12,0,0
1631,1,49,13,0,0
1632,1,49,14,0,0
1633,1,50,0,0,0
1634,1,50,1,0,0
1635,1,50,2,0,0
1636,1,50,3,0,0
1637,1,50,4,0,0
1638,1,50,5,0,0
1639,1,50,6,0,0
1640,1,50,7,0,0
1641,1,50,8,0,0
1642,1,50,9,0,0
1643,1,50,10,0,0
1644,1,50,11,0,0
1645,1,50,12,0,0
1646,1,50,13,0,0
1647,1,50,14,0,0
1648,1,51,0,0,0
1649,1,51,1,0,0
1650,1,51,2,0,0
1651,1,51,3,0,0
1652,1,51,4,0,0
1653,1,51,5,0,0
1654,1,51,6,0,0
1655,1,51,7,0,0
1656,1,51,8,0,0
1657,1,51,9,0,0
1658,1,51,10,0,0
1659,1,51,11,0,0
1660,1,51,12,0,0
1661,1,51,13,0,0
1662,1,51,14,0,0
1663,1,52,0,0,0
1664,1,52,1,0,0
1665,1,52,2,0,0
1666,1,52,3,0,0
1667,1,52,4,0,0
1668,1,52,5,0,0
1669,1,52,6,0,0
1670,1,52,7,0,0
1671,1,52,8,0,0
1672,1,52,9,0,0
1673,1,52,10,0,0
1674,1,52,11,0,0
1675,1,52,12,0,0
1676,1,52,13,0,0
1677,1,52,14,0,0
1678,1,53,0,0,0
1679,1,53,1,0,0
1680,1,53,2,0,0
1681,1,53,3,0,0
1682,1,53,4,0,0
1683,1,53,5,0,0
1684,1,53,6,0,0
1685,1,53,7,0,0
1686,1,53,8,0,0
1687,1,53,9,0,0
1688,1,53,10,0,0
1689,1,53,11,0,0
1690,1,53,12,0,0
1691,1,53,13,0,0
1692,1,53,14,0,0
1693,1,54,0,0,0
1694,1,54,1,0,0
1695,1,54,2,0,0
1696,1,54,3,0,0
1697,1,54,4,0,0
1698,1,54,5,0,0
1699,1,54,6,0,0
1700,1,54,7,0,0
1701,1,54,8,0,0
1702,1,54,9,0,0
1703,1,54,10,0,0
1704,1,54,11,0,0
1705,1,54,12,0,0
1706,1,54,13,0,0
1707,1,54,14,0,0
1708,1,55,0,0,0
1709,1,55,1,0,0
1710,1,55,2,0,0
1711,1,55,3,0,0
1712,1,55,4,0,0
1713,1,55,5,0,0
1714,1,55,6,0,0
1715,1,55,7,0,0
1716,1,55,8,0,0
1717,1,55,9,0,0
1718,1,55,10,0,0
1719,1,55,11,0,0
1720,1,55,12,0,0
1721,1,55,13,0,0
1722,1,55,14,0,0
1723,1,56,0,0,0
1724,1,56,1,0,0
1725,1,56,2,0,0
1726,1,56,3,0,0
1727,1,56,4,0,0
1728,1,56,5,0,0
1729,1,56,6,0,0
1730,1,56,7,0,0
1731,1,56,8,0,0
1732,1,56,9,0,0
1733,1,56,10,0,0
1734,1,56,11,0,0
1735,1,56,12,0,0
1736,1,56,13,0,0
1737,1,56,14,0,0
1738,1,57,0,0,0
1739,1,57,1,0,0
1740,1,57,2,0,0
1741,1,57,3,0,0
1742,1,57,4,0,0
1743,1,57,5,0,0
1744,1,57,6,0,0
1745,1,57,7,0,0
1746,1,57,8,0,0
1747,1,57,9,0,0
1748,1,57,10,0,0
1749,1,57,11,0,0
1750,1,57,12,0,0
1751,1,57,13,0,0
1752,1,57,14,0,0
1753,1,58,0,0,0
1754,1,58,1,0,0
1755,1,58,2,0,0
1756,1,58,3,0,0
1757,1,58,4,0,0
1758,1,58,5,0,0
1759,1,58,6,0,0
1760,1,58,7,0,0
1761,1,58,8,0,0
1762,1,58,9,0,0
1763,1,58,10,0,0
1764,1,58,11,0,0
1765,1,58,12,0,0
1766,1,58,13,0,0
1767,1,58,14,0,0
1768,1,59,0,0,0
1769,1,59,1,0,0
1770,1,59,2,0,0
1771,1,59,3,0,0
1772,1,59,4,0,0
1773,1,59,5,0,0
1774,1,59,6,0,0
1775,1,59,7,0,0
1776,1,59,8,0,0
1777,1,59,9,0,0
1778,1,59,10,0,0
1779,1,59,11,0,0
1780,1,59,12,0,0
1781,1,59,13,0,0
1782,1,59,14,0,0
1783,2,0,0,0,0
1784,2,0,1,0,0
1785,2,0,2,0,0
1786,2,0,3,0,0
1787,2,0,4,0,0
1788,2,0,5,0,0
1789,2,0,6,0,0
1790,2,0,7,0,0
1791,2,0,8,0,0
1792,2,0,9,0,0
1793,2,0,10,0,0
1794,2,0,11,0,0
1795,2,0,12,0,0
1796,2,0,13,0,0
1797,2,1,0,0,0
1798,2,1,1,0,0
1799,2,1,2,0,0
1800,2,1,3,0,0
1801,2,1,4,0,0
1802,2,1,5,0,0
1803,2,1,6,0,0
1804,2,1,7,0,0
1805,2,1,8,0,0
1806,2,1,9,0,0
1807,2,1,10,0,0
1808,2,1,11,0,0
1809,2,1,12,0,0
1810,2,1,13,0,0
1811,2,1,14,0,0
1812,2,2,0,0,0
1813,2,2,1,0,0
1814,2,2,2,0,0
1815,2,2,3,0,0
1816,2,2,4,0,0
1817,2,2,5,0,0
1818,2,2,6,0,0
1819,2,2,7,0,0
1820,2,2,8,0,0
1821,2,2,9,0,0
1822,2,2,10,0,0
1823,2,2,11,0,0
1824,2,2,12,0,0
1825,2,2,13,0,0
1826,2,2,14,0,0
1827,2,3,0,0,0
1828,2,3,1,0,0
1829,2,3,2,0,0
1830,2,3,3,0,0
1831,2,3,4,0,0
1832,2,3,5,0,0
1833,2,3,6,0,0
1834,2,3,7,0,0
1835,2,3,8,0,0
1836,2,3,9,0,0
1837,2,3,10,0,0
1838,2,3,11,0,0
1839,2,3,12,0,0
1840,2,3,13,0,0
1841,2,3,14,0,0
1842,2,4,0,0,0
1843,2,4,1,0,0
1844,2,4,2,0,0
1845,2,4,3,0,0
1846,2,4,4,0,0
1847,2,4,5,0,0
1848,2,4,6,0,0
1849,2,4,7,0,0
1850,2,4,8,0,0
1851,2,4,9,0,0
1852,2,4,10,0,0
1853,2,4,11,0,0
1854,2,4,12,0,0
1855,2,4,13,0,0
1856,2,4,14,0,0
1857,2,5,0,0,0
1858,2,5,1,0,0
1859,2,5,2,0,0
1860,2,5,3,0,0
1861,2,5,4,0,0
1862,2,5,5,0,0
1863,2,5,6,0,0
1864,2,5,7,0,0
1865,2,5,8,0,0
1866,2,5,9,0,0
1867,2,5,10,0,0
1868,2,5,11,0,0
1869,2,5,12,0,0
1870,2,5,13,0,0
1871,2,5,14,0,0
1872,2,6,0,0,0
1873,2,6,1,0,0
1874,2,6,2,0,0
1875,2,6,3,0,0
1876,2,6,4,0,0
1877,2,6,5,0,0
1878,2,6,6,0,0
1879,2,6,7,0,0
1880,2,6,8,0,0
1881,2,6,9,0,0
1882,2,6,10,0,0
1883,2,6,11,0,0
1884,2,6,12,0,0
1885,2,6,13,0,0
1886,2,6,14,0,0
1887,2,7,0,0,0
1888,2,7,1,0,0
1889,2,7,2,0,0
1890,2,7,3,0,0
1891,2,7,4,0,0
1892,2,7,5,0,0
1893,2,7,6,0,0
1894,2,7,7,0,0
1895,2,7,8,0,0
1896,2,7,9,0,0
1897,2,7,10,0,0
1898,2,7,11,0,0
1899,2,7,12,0,0
1900,2,7,13,0,0
1901,2,7,14,0,0
1902,2,8,0,0,0
1903,2,8,1,0,0
1904,2,8,2,0,0
1905,2,8,3,0,0
1906,2,8,4,0,0
1907,2,8,5,0,0
1908,2,8,6,0,0
1909,2,8,7,0,0
1910,2,8,8,0,0
1911,2,8,9,0,0
1912,2,8,10,0,0
1913,2,8,11,0,0
1914,2,8,12,0,0
1915,2,8,13,0,0
1916,2,9,0,0,0
1917,2,9,1,0,0
1918,2,9,2,0,0
1919,2,9,3,0,0
1920,2,9,4,0,0
1921,2,9,5,0,0
1922,2,9,6,0,0
1923,2,9,7,0,0
1924,2,9,8,0,0
1925,2,9,9,0,0
1926,2,9,10,0,0
1927,2,9,11,0,0
1928,2,9,12,0,0
1929,2,9,13,0,0
1930,2,9,14,0,0
1931,2,10,0,0,0
1932,2,10,1,0,0
1933,2,10,2,0,0
1934,2,10,3,0,0
1935,2,10,4,0,0
1936,2,10,5,0,0
1937,2,10,6,0,0
1938,2,10,7,0,0
1939,2,10,8,0,0
1940,2,10,9,0,0
1941,2,10,10,0,0
1942,2,10,11,0,0
1943,2,10,12,0,0
1944,2,10,13,0,0
1945,2,10,14,0,0
1946,2,11,0,0,0
1947,2,11,1,0,0
1948,2,11,2,0,0
1949,2,11,3,0,0
1950,2,11,4,0,0
1951,2,11,5,0,0
1952,2,11,6,0,0
1953,2,11,7,0,0
1954,2,11,8,0,0
1955,2,11,9,0,0
1956,2,11,10,0,0
1957,2,11,11,0,0
1958,2,11,12,0,0
1959,2,11,13,0,0
1960,2,11,14,0,0
1961,2,12,0,0,0
1962,2,12,1,0,0
1963,2,12,2,0,0
1964,2,12,3,0,0
1965,2,12,4,0,0
1966,2,12,5,0,0
1967,2,12,6,0,0
1968,2,12,7,0,0
1969,2,12,8,0,0
1970,2,12,9,0,0
1971,2,12,10,0,0
1972,2,12,11,0,0
1973,2,12,12,0,0
1974,2,12,13,0,0
1975,2,12,14,0,0
1976,2,13,0,0,0
1977,2,13,1,0,0
1978,2,13,2,0,0
1979,2,13,3,0,0
1980,2,13,4,0,0
1981,2,13,5,0,0
1982,2,13,6,0,0
1983,2,13,7,0,0
1984,2,13,8,0,0
1985,2,13,9,0,0
1986,2,13,10,0,0
1987,2,13,11,0,0
1988,2,13,12,0,0
1989,2,13,13,0,0
1990,2,13,14,0,0
1991,2,14,0,0,0
1992,2,14,1,0,0
1993,2,14,2,0,0
1994,2,14,3,0,0
1995,2,14,4,0,0
1996,2,14,5,0,0
1997,2,14,6,0,0
1998,2,14,7,0,0
1999,2,14,8,0,0
2000,2,14,9,0,0
2001,2,14,10,0,0
2002,2,14,11,0,0
2003,2,14,12,0,0
2004,2,14,13,0,0
2005,2,14,14,0,0
2006,2,15,0,0,0
2007,2,15,1,0,0
2008,2,15,2,0,0
2009,2,15,3,0,0
2010,2,15,4,0,0
2011,2,15,5,0,0
2012,2,15,6,0,0
2013,2,15,7,0,0
2014,2,15,8,0,0
2015,2,15,9,0,0
2016,2,15,10,0,0
2017,2,15,11,0,0
2018,2,15,12,0,0
2019,2,15,13,0,0
2020,2,15,14,0,0
2021,2,16,0,0,0
2022,2,16,1,0,0
2023,2,16,2,0,0
2024,2,16,3,0,0
2025,2,16,4,0,0
2026,2,16,5,0,0
2027,2,16,6,0,0
2028,2,16,7,0,0
2029,2,16,8,0,0
2030,2,16,9,0,0
2031,2,16,10,0,0
2032,2,16,11,0,0
2033,2,16,12,0,0
2034,2,16,13,0,0
2035,2,16,14,0,0
2036,2,17,0,0,0
2037,2,17,1,0,0
2038,2,17,2,0,0
2039,2,17,3,0,0
2040,2,17,4,0,0
2041,2,17,5,0,0
2042,2,17,6,0,0
2043,2,17,7,0,0
2044,2,17,8,0,0
2045,2,17,9,0,0
2046,2,17,10,0,0
2047,2,17,11,0,0
2048,2,17,12,0,0
2049,2,17,13,0,0
2050,2,17,14,0,0
2051,2,18,0,0,0
2052,2,18,1,0,0
2053,2,18,2,0,0
2054,2,18,3,0,0
2055,2,18,4,0,0
2056,2,18,5,0,0
2057,2,18,6,0,0
2058,2,18,7,0,0
2059,2,18,8,0,0
2060,2,18,9,0,0
2061,2,18,10,0,0
2062,2,18,11,0,0
2063,2,18,12,0,0
2064,2,18,13,0,0
2065,2,18,14,0,0
2066,2,19,0,0,0
2067,2,19,1,0,0
2068,2,19,2,0,0
2069,2,19,3,0,0
2070,2,19,4,0,0
2071,2,19,5,0,0
2072,2,19,6,0,0
2073,2,19,7,0,0
2074,2,19,8,0,0
2075,2,19,9,0,0
2076,2,19,10,0,0
2077,2,19,11,0,0
2078,2,19,12,0,0
2079,2,19,13,0,0
2080,2,19,14,0,0
2081,2,20,0,0,0
2082,2,20,1,0,0
2083,2,20,2,0,0
2084,2,20,3,0,0
2085,2,20,4,0,0
2086,2,20,5,0,0
2087,2,20,6,0,0
2088,2,20,7,0,0
2089,2,20,8,0,0
2090,2,20,9,0,0
2091,2,20,10,0,0
2092,2,20,11,0,0
2093,2,20,12,0,0
2094,2,20,13,0,0
2095,2,20,14,0,0
2096,2,21,0,0,0
2097,2,21,1,0,0
2098,2,21,2,0,0
2099,2,21,3,0,0
2100,2,21,4,0,0
2101,2,21,5,0,0
2102,2,21,6,0,0
2103,2,21,7,0,0
2104,2,21,8,0,0
2105,2,21,9,0,0
2106,2,21,10,0,0
2107,2,21,11,0,0
2108,2,21,12,0,0
2109,2,21,13,0,0
2110,2,21,14,0,0
2111,2,22,0,0,0
2112,2,22,1,0,0
2113,2,22,2,0,0
2114,2,22,3,0,0
2115,2,22,4,0,0
2116,2,22,5,0,0
2117,2,22,6,0,0
2118,2,22,7,0,0
2119,2,22,8,0,0
2120,2,22,9,0,0
2121,2,22,10,0,0
2122,2,22,11,0,0
2123,2,22,12,0,0
2124,2,22,13,0,0
2125,2,22,14,0,0
2126,2,23,0,0,0
2127,2,23,1,0,0
2128,2,23,2,0,0
2129,2,23,3,0,0
2130,2,23,4,0,0
2131,2,23,5,0,0
2132,2,23,6,0,0
2133,2,23,7,0,0
2134,2,23,8,0,0
2135,2,23,9,0,0
2136,2,23,10,0,0
2137,2,23,11,0,0
2138,2,23,12,0,0
2139,2,23,13,0,0
2140,2,23,14,0,0
2141,2,24,0,0,0
2142,2,24,1,0,0
2143,2,24,2,0,0
2144,2,24,3,0,0
2145,2,24,4,0,0
2146,2,24,5,0,0
2147,2,24,6,0,0
2148,2,24,7,0,0
2149,2,24,8,0,0
2150,2,24,9,0,0
2151,2,24,10,0,0
2152,2,24,11,0,0
2153,2,24,12,0,0
2154,2,24,13,0,0
2155,2,24,14,0,0
2156,2,25,0,0,0
2157,2,25,1,0,0
2158,2,25,2,0,0
2159,2,25,3,0,0
2160,2,25,4,0,0
2161,2,25,5,0,0
2162,2,25,6,0,0
2163,2,25,7,0,0
2164,2,25,8,0,0
2165,2,25,9,0,0
2166,2,25,10,0,0
2167,2,25,11,0,0
2168,2,25,12,0,0
2169,2,25,13,0,0
2170,2,25,14,0,0
2171,2,26,0,0,0
2172,2,26,1,0,0
2173,2,26,2,0,0
2174,2,26,3,0,0
2175,2,26,4,0,0
2176,2,26,5,0,0
2177,2,26,6,0,0
2178,2,26,7,0,0
2179,2,26,8,0,0
2180,2,26,9,0,0
2181,2,26,10,0,0
2182,2,26,11,0,0
2183,2,26,12,0,0
2184,2,26,13,0,0
2185,2,26,14,0,0
2186,2,27,0,0,0
2187,2,27,1,0,0
2188,2,27,2,0,0
2189,2,27,3,0,0
2190,2,27,4,0,0
2191,2,27,5,0,0
2192,2,27,6,0,0
2193,2,27,7,0,0
2194,2,27,8,0,0
2195,2,27,9,0,0
2196,2,27,10,0,0
2197,2,27,11,0,0
2198,2,27,12,0,0
2199,2,27,13,0,0
2200,2,27,14,0,0
2201,2,28,0,0,0
2202,2,28,1,0,0
2203,2,28,2,0,0
2204,2,28,3,0,0
2205,2,28,4,0,0
2206,2,28,5,0,0
2207,2,28,6,0,0
2208,2,28,7,0,0
2209,2,28,8,0,0
2210,2,28,9,0,0
2211,2,28,10,0,0
2212,2,28,11,0,0
2213,2,28,12,0,0
2214,2,28,13,0,0
2215,2,28,14,0,0
2216,2,29,0,0,0
2217,2,29,1,0,0
2218,2,29,2,0,0
2219,2,29,3,0,0
2220,2,29,4,0,0
2221,2,29,5,0,0
2222,2,29,6,0,0
2223,2,29,7,0,0
2224,2,29,8,0,0
2225,2,29,9,0,0
